te__subtitle,te__Distrito,oh__house_type_id_Dúplex,oh__house_type_id_Pisos,oh__house_type_id_Áticos,oh__is_floor_under_True,oh__is_renewal_needed_True,oh__is_new_development_True,oh__has_lift_True,oh__is_exterior_True,oh__has_parking_True,oe__energy_certificate,ss__sq_mt_built,ss__n_rooms,ss__n_bathrooms,ss__floor,buy_price_log,rent_price
12.030831318430371,12.071655718503628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-0.42064846847216,0.22892271116613302,-0.8069244674549988,-0.5703319987228809,11.982935344196433,780
11.806659642165746,11.980197496203303,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,-0.10720519289993197,0.22892271116613302,0.27800484939317077,-1.0235743988735695,12.628070334272698,1213
13.144478395707544,12.574013534530819,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0.20623808267229604,1.0501193080019884,0.27800484939317077,-1.0235743988735695,13.217675375388819,1781
13.273178251384431,13.26622604128182,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.3059700339907322,1.0501193080019884,0.27800484939317077,1.242637601879874,13.26212705890841,1839
12.122797755393192,12.206050012891483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,-0.1926897226014487,0.22892271116613302,0.27800484939317077,-1.4768167990242582,12.310887512348744,985
12.569545362985368,12.369442309223494,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.13500097458769877,0.22892271116613302,0.27800484939317077,-1.4768167990242582,12.445093483000798,1078
13.396805236747733,13.241947531529515,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.8053288521289852,-2.234667079341433,-0.8069244674549988,-1.0235743988735695,12.170450649220749,894
12.614412700783394,12.74959127360199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6906504176475575,1.8713159048378436,0.27800484939317077,-0.5703319987228809,13.296318365198623,1885
12.96298363569793,12.68011673365097,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.7340917440443879,-0.5922738856697223,-0.8069244674549988,-1.0235743988735695,12.07254696717504,833
12.337777829201974,12.218336763850884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,-0.3779062036214016,0.22892271116613302,-0.8069244674549988,2.149122402181251,11.849404844423074,705
13.37360928168898,13.273232759695475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.1038256445382217,1.8713159048378436,0.27800484939317077,-0.11708959857219214,13.698977865303197,2470
12.96298363569793,12.68011673365097,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,-1.1187721277012133,-0.5922738856697223,-0.8069244674549988,-0.11708959857219214,11.938199736300925,755
13.192069123471047,13.259812756698675,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,-0.8053288521289852,-1.4134704825055775,-0.8069244674549988,-0.5703319987228809,12.86229906601588,1406
13.281374556192455,13.255356974351827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.9755988499859466,1.8713159048378436,0.27800484939317077,0.7893952017291852,13.457407451830088,2124
13.288227068304371,13.245696818515938,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.548176201478363,1.0501193080019884,-0.8069244674549988,1.242637601879874,13.429849547739444,2081
